Latitude,Longitude,Yield
-17.832161,-52.079641,2.0516996
-17.832155,-52.07964,0.4527426
-17.832125,-52.079638,0.2866733
-17.83209,-52.07965,0.3388192
-17.832056,-52.079668,0.3141175
-17.832021,-52.07969,0.2842025
-17.831988,-52.07971,0.2486895
-17.831955,-52.07973,0.2838621
-17.831923,-52.079751,0.3121419
-17.83189,-52.079771,0.2368045
-17.831856,-52.079793,0.2440865
-17.831823,-52.079813,0.2957069
-17.83179,-52.079833,0.2850962
-17.831756,-52.079853,0.2663204
-17.831721,-52.079871,0.3440316
-17.831688,-52.07989,0.3012531
-17.831653,-52.079908,0.2303958
-17.831618,-52.079926,0.2859522
-17.831581,-52.079941,0.247634
-17.831536,-52.079963,0.1930719
-17.831481,-52.07999,0.1967958
-17.831426,-52.080018,0.2237806
-17.831371,-52.080046,0.1908436
-17.831316,-52.080076,0.1813131
-17.831261,-52.080106,0.2077541
-17.831208,-52.080135,0.189499
-17.831155,-52.080166,0.1985341
-17.8311,-52.080198,0.1925958
-17.831046,-52.080226,0.1922159
-17.830991,-52.080258,0.177824
-17.83094,-52.08029,0.2077782
-17.830886,-52.080323,0.1837915
-17.830833,-52.080355,0.1914607
-17.830781,-52.080386,0.1636993
-17.830728,-52.080418,0.2187833
-17.830673,-52.080448,0.1956561
-17.83062,-52.080476,0.1904854
-17.830565,-52.080505,0.2769269
-17.830508,-52.080535,0.0613963
-17.822183,-52.08192,6.2802082
-17.822191,-52.081915,1.107317
-17.822206,-52.081905,0.8557539
-17.822225,-52.081893,0.738563
-17.822245,-52.081881,0.7162288
-17.822265,-52.081871,0.8641249
-17.822286,-52.081863,0.7664694
-17.822308,-52.081853,0.5724989
-17.822333,-52.081843,0.6758639
-17.822356,-52.081831,0.8976382
-17.82238,-52.081821,1.3743224
-17.822405,-52.08181,1.8049676
-17.82243,-52.081798,3.2005627
-17.822456,-52.081786,4.1902922
-17.822481,-52.081773,4.3228561
-17.822506,-52.081763,4.488525
-17.822531,-52.08175,4.7525379
-17.82256,-52.081738,5.074845
-17.822586,-52.081723,4.6800925
-17.822613,-52.081711,4.5200543
-17.82264,-52.081698,4.6932347
-17.822668,-52.081685,5.3422908
-17.822695,-52.081673,5.3102219
-17.822721,-52.08166,5.5692836
-17.822748,-52.081646,5.1058296
-17.822776,-52.081633,6.0365472
-17.822801,-52.08162,5.3775528
-17.82283,-52.081608,5.1377023
-17.822856,-52.081595,5.2276628
-17.822883,-52.081581,5.5539515
-17.822911,-52.081568,5.5405732
-17.822938,-52.081555,5.44659
-17.822965,-52.081541,5.7141729
-17.822993,-52.08153,5.2148724
-17.82302,-52.081516,5.3845868
-17.823046,-52.081503,5.2766015
-17.823075,-52.08149,4.9812374
-17.823101,-52.081476,5.3270004
-17.823128,-52.081465,5.0696094
-17.823156,-52.081451,5.004444
-17.823183,-52.081438,5.532857
-17.823211,-52.081426,5.0301377
-17.823238,-52.081413,4.9375042
-17.823266,-52.0814,5.2669744
-17.823293,-52.081388,4.8239342
-17.823321,-52.081375,5.0600925
-17.823348,-52.081363,5.0352171
-17.823375,-52.08135,4.5209656
-17.823401,-52.081336,5.2226554
-17.82343,-52.081325,4.6480074
-17.823456,-52.081313,5.1843273
-17.823485,-52.0813,5.7049562
-17.823511,-52.081285,5.1262167
-17.823536,-52.081273,4.8996218
-17.823563,-52.08126,4.8517614
-17.823591,-52.081246,5.1572543
-17.82362,-52.081235,5.1587706
-17.823646,-52.081221,4.8836244
-17.823675,-52.081208,4.6112689
-17.823701,-52.081196,5.1847649
-17.82373,-52.081181,5.4630121
-17.823756,-52.08117,5.5160408
-17.823783,-52.081156,5.3854814
-17.82381,-52.081143,5.0625934
-17.823836,-52.08113,5.3695266
-17.823865,-52.081115,5.2550545
-17.823891,-52.081103,5.4734038
-17.823918,-52.08109,4.5642831
-17.823945,-52.081076,5.4398566
-17.823971,-52.081063,5.3165604
-17.824,-52.08105,5.5758576
-17.824026,-52.081036,5.030789
-17.824055,-52.081023,5.0336094
-17.824085,-52.081008,5.4254688
-17.824113,-52.080995,4.9355097
-17.824143,-52.080981,5.3647392
-17.824171,-52.080968,5.201681
-17.824201,-52.080955,4.8896703
-17.82423,-52.080941,4.9682677
-17.82426,-52.080928,5.0667999
-17.82429,-52.080913,5.2303036
-17.824318,-52.0809,4.8072576
-17.824348,-52.080886,5.429376
-17.824376,-52.080871,5.4092012
-17.824406,-52.080858,5.1135514
-17.824435,-52.080845,5.1331845
-17.824465,-52.08083,5.8495843
-17.824493,-52.080816,5.1720723
-17.824521,-52.080803,5.590706
-17.824551,-52.080788,5.672401
-17.824581,-52.080775,5.7427273
-17.824611,-52.080761,6.115389
-17.824641,-52.080746,5.4349962
-17.824671,-52.080733,5.3191706
-17.824701,-52.080718,5.5966384
-17.824733,-52.080703,5.6485325
-17.824763,-52.080688,5.0857401
-17.824793,-52.080673,5.5159054
-17.824825,-52.08066,5.4670265
-17.824855,-52.080645,5.2171981
-17.824885,-52.080631,4.6080584
-17.824915,-52.080616,5.2433487
-17.824946,-52.080601,5.5343403
-17.824976,-52.080586,5.6538065
-17.825008,-52.080573,5.9775946
-17.82504,-52.08056,6.0277799
-17.82507,-52.080546,5.6744713
-17.8251,-52.080531,5.9305539
-17.82513,-52.080516,5.7918017
-17.825161,-52.080501,6.113055
-17.825191,-52.080488,5.2622398
-17.825223,-52.080473,4.7268969
-17.825253,-52.080458,5.3621628
-17.825285,-52.080443,5.0051084
-17.825316,-52.08043,5.0610377
-17.825346,-52.080415,5.312293
-17.825378,-52.080401,5.6246226
-17.825408,-52.080386,6.2534349
-17.82544,-52.080371,5.328352
-17.82547,-52.080356,5.7137517
-17.825501,-52.080343,5.2778809
-17.825533,-52.080328,5.9217975
-17.825563,-52.080315,5.9314556
-17.825595,-52.080301,6.2157349
-17.825625,-52.080288,5.6917765
-17.825655,-52.080273,5.308633
-17.825685,-52.080256,5.2235981
-17.825715,-52.080243,5.4076458
-17.825746,-52.080228,5.9411829
-17.825776,-52.080213,5.4453525
-17.825808,-52.0802,5.888737
-17.82584,-52.080186,5.498129
-17.82587,-52.080171,5.5768331
-17.825901,-52.080158,6.0543551
-17.825931,-52.080145,5.8713871
-17.825963,-52.080131,6.0195808
-17.825995,-52.080116,6.3952266
-17.826025,-52.080103,6.4779892
-17.826056,-52.08009,6.3052325
-17.826086,-52.080076,5.7146772
-17.826116,-52.080063,5.8360512
-17.826146,-52.080048,5.7627979
-17.826176,-52.080035,5.7311214
-17.826206,-52.08002,5.6107085
-17.826236,-52.080005,5.6303863
-17.826266,-52.07999,5.8529679
-17.826296,-52.079973,5.874983
-17.826326,-52.079958,5.688863
-17.826358,-52.079943,5.0356263
-17.82639,-52.079928,5.8808942
-17.82642,-52.079915,6.0120924
-17.826451,-52.0799,5.9322638
-17.826481,-52.079886,5.9550887
-17.826513,-52.079871,5.9704644
-17.826545,-52.079858,5.9100729
-17.826575,-52.079843,5.8872637
-17.826606,-52.07983,5.8700488
-17.826638,-52.079815,5.6616148
-17.826668,-52.0798,5.1739044
-17.826698,-52.079786,5.757689
-17.826728,-52.079771,5.753546
-17.82676,-52.079756,5.3659173
-17.82679,-52.079741,5.8362845
-17.82682,-52.079728,6.1445612
-17.826851,-52.079713,5.6343691
-17.826881,-52.079698,5.6858226
-17.826926,-52.079676,5.0296609
-17.82696,-52.079663,5.04279
-17.826975,-52.079656,5.1158113
-17.827006,-52.079641,5.2682752
-17.827038,-52.079628,4.9177125
-17.827085,-52.079605,4.5259933
-17.8271,-52.079598,4.7783223
-17.827148,-52.079575,5.1293705
-17.827163,-52.079568,5.2284825
-17.827195,-52.079555,4.9452324
-17.82724,-52.079533,5.2565466
-17.827256,-52.079526,5.9396886
-17.827286,-52.079511,5.1458078
-17.827318,-52.079498,5.4781198
-17.827348,-52.079485,5.8299926
-17.82738,-52.07947,5.6607308
-17.82741,-52.079455,5.3867736
-17.827441,-52.079441,5.6141197
-17.827471,-52.079426,6.0401033
-17.827503,-52.079413,5.5707064
-17.827533,-52.0794,6.2466509
-17.827563,-52.079385,5.6394356
-17.82761,-52.079365,5.7284051
-17.827625,-52.079356,5.4650426
-17.827656,-52.079343,5.9414913
-17.827686,-52.07933,5.7712391
-17.827716,-52.079316,6.0197242
-17.827765,-52.079296,6.4733563
-17.82778,-52.07929,6.4510584
-17.827811,-52.079276,6.4082902
-17.827841,-52.079261,6.7494168
-17.827873,-52.079246,6.144629
-17.827905,-52.079231,6.1068175
-17.82795,-52.07921,5.3146241
-17.827965,-52.079203,5.5315618
-17.828011,-52.079181,5.1039325
-17.828041,-52.079168,5.7492612
-17.828058,-52.07916,6.0181064
-17.828103,-52.079136,6.4877902
-17.828135,-52.079121,5.5196345
-17.828165,-52.079106,5.8351066
-17.828196,-52.079091,6.1398795
-17.828226,-52.079078,6.1814842
-17.828258,-52.079063,6.291492
-17.828288,-52.07905,5.8073674
-17.828305,-52.079043,5.8382612
-17.828351,-52.07902,6.3546446
-17.828381,-52.079006,5.7422607
-17.828398,-52.079,5.1267193
-17.828445,-52.078978,5.4444904
-17.828475,-52.078965,5.688085
-17.828506,-52.078951,5.5365922
-17.828536,-52.078936,5.4832034
-17.828566,-52.078923,5.246934
-17.828598,-52.07891,5.2184513
-17.828628,-52.078895,5.5129099
-17.828658,-52.078881,5.2762263
-17.82869,-52.078866,5.7751746
-17.82872,-52.078853,5.2589493
-17.82875,-52.078838,5.0921409
-17.828781,-52.078823,5.2922019
-17.828811,-52.078808,5.5872052
-17.828843,-52.078793,5.0491292
-17.828873,-52.078778,5.5964271
-17.828905,-52.078765,5.47864
-17.828936,-52.07875,5.8198464
-17.828966,-52.078736,6.0559267
-17.828996,-52.078721,5.6982637
-17.829028,-52.078708,5.9269089
-17.82906,-52.078693,5.5954636
-17.82909,-52.07868,5.9264656
-17.82912,-52.078665,5.2971891
-17.829151,-52.078651,5.9307432
-17.829183,-52.078636,5.8240781
-17.829213,-52.078623,6.123939
-17.829245,-52.078608,5.9867154
-17.829275,-52.078593,5.8737062
-17.829306,-52.078578,6.3872017
-17.829338,-52.078565,6.0855826
-17.82937,-52.078548,5.9998467
-17.829401,-52.078533,5.3090836
-17.829445,-52.078513,3.2709768
-17.829501,-52.07849,3.0601089
-17.82956,-52.078466,3.7078434
-17.829618,-52.078445,2.6207671
-17.829675,-52.078418,1.4569226
-17.829733,-52.078393,0.7627899
-17.82979,-52.07837,0.3429789
-17.829848,-52.078346,0.2497461
-17.829906,-52.078323,0.1738344
-17.829965,-52.0783,0.1781125
-17.830021,-52.078275,0.1958133
-17.83008,-52.078251,0.1458621
-17.830138,-52.078228,0.1498994
-17.830195,-52.078206,0.1425048
-17.830253,-52.078183,0.1627881
-17.830311,-52.078161,0.1606315
-17.830368,-52.078133,0.1706776
-17.830423,-52.078105,0.1554289
-17.83048,-52.07808,0.1661442
-17.830536,-52.078053,0.1274487
-17.830593,-52.078028,0.1353275
-17.83065,-52.078,0.1721503
-17.830706,-52.077975,0.170982
-17.830763,-52.077948,0.1699799
-17.83082,-52.077923,0.1389596
-17.830878,-52.077898,0.147798
-17.830935,-52.077873,0.139769
-17.830991,-52.077848,0.1523209
-17.83105,-52.077825,0.1314069
-17.831108,-52.077801,0.1614796
-17.831166,-52.07778,0.1684804
-17.831225,-52.07776,0.2035524
-17.831275,-52.077741,0.1893877
-17.831311,-52.07771,0.2327865
-17.831323,-52.077671,0.2034041
-17.831311,-52.077638,0.2764227
-17.831285,-52.077625,0.3405498
-17.831273,-52.077625,1.1859843
-17.831281,-52.077625,0.9914924
-17.831286,-52.077626,1.1597412
-17.831273,-52.077626,0.4305505
-17.831256,-52.07763,0.347977
-17.831238,-52.077635,0.4745016
-17.831221,-52.077641,0.445875
-17.8312,-52.07765,0.3159595
-17.831173,-52.07766,0.3596206
-17.831145,-52.077673,0.7307973
-17.831118,-52.077685,1.6338386
-17.831088,-52.077698,2.6031392
-17.831061,-52.07771,3.7615657
-17.831033,-52.077723,3.7075853
-17.831001,-52.077735,4.0645994
-17.830971,-52.077748,4.8233802
-17.830943,-52.077763,4.669569
-17.830911,-52.077778,4.7624911
-17.83088,-52.07779,5.0974508
-17.830848,-52.077803,5.1137616
-17.830816,-52.077815,4.9810024
-17.830785,-52.077828,4.9500302
-17.830755,-52.077843,5.4819928
-17.830723,-52.077856,5.5720938
-17.830693,-52.07787,5.3758302
-17.830663,-52.077885,5.7892919
-17.830635,-52.0779,5.591525
-17.830601,-52.077913,5.507675
-17.83057,-52.077926,5.6500631
-17.830541,-52.077941,5.5470058
-17.830511,-52.077956,5.2413524
-17.830481,-52.07797,5.7325426
-17.83045,-52.077983,5.3080331
-17.83042,-52.077996,5.2538217
-17.83039,-52.07801,5.6256614
-17.83036,-52.078023,5.2763963
-17.830328,-52.078038,5.5363489
-17.830295,-52.078055,5.4355206
-17.830265,-52.078071,5.4254082
-17.830231,-52.078086,4.9673394
-17.8302,-52.078105,5.5471998
-17.830166,-52.07812,5.7163234
-17.830133,-52.078133,5.779841
-17.830101,-52.078148,6.1183988
-17.83007,-52.078163,5.7546683
-17.830038,-52.078178,5.8825873
-17.830005,-52.078193,5.8190745
-17.829971,-52.078208,5.6057359
-17.829938,-52.078225,5.727975
-17.829908,-52.07824,5.9109167
-17.829875,-52.078255,6.6836761
-17.829841,-52.07827,6.8501782
-17.82981,-52.078285,6.0239222
-17.82978,-52.078301,5.8506788
-17.829745,-52.078316,6.3497634
-17.829713,-52.07833,6.2046274
-17.829681,-52.078345,5.392256
-17.829645,-52.078356,5.9693905
-17.829611,-52.078373,5.7582889
-17.82958,-52.078386,5.5976326
-17.829548,-52.078403,5.5868291
-17.829515,-52.078415,6.1994238
-17.829483,-52.078433,6.4382614
-17.829451,-52.07845,5.9721837
-17.829421,-52.078463,6.7220118
-17.829388,-52.078476,6.6917543
-17.829356,-52.078495,6.7945694
-17.829325,-52.07851,6.6079247
-17.829291,-52.078523,6.2297689
-17.829261,-52.078541,7.1529997
-17.82923,-52.078556,6.0454836
-17.829196,-52.07857,6.4650133
-17.829163,-52.078585,6.524147
-17.829131,-52.0786,6.1801365
-17.829098,-52.078615,5.9796229
-17.829066,-52.07863,6.2649958
-17.829036,-52.078646,6.1600143
-17.829003,-52.07866,6.2697465
-17.828975,-52.078676,6.0809971
-17.82894,-52.078691,6.5984253
-17.828908,-52.078706,6.7739365
-17.828875,-52.078721,6.2250303
-17.828841,-52.078735,6.015314
-17.82881,-52.07875,6.4094351
-17.828776,-52.078763,6.3058702
-17.828745,-52.078778,6.5270147
-17.828713,-52.078795,6.9831801
-17.828681,-52.07881,6.7049698
-17.82865,-52.078825,6.3006416
-17.828618,-52.07884,6.5237972
-17.828588,-52.078856,6.229052
-17.828556,-52.078873,6.7032429
-17.828525,-52.078888,6.232534
-17.828493,-52.078903,5.9326788
-17.82846,-52.078918,5.5507617
-17.828426,-52.07893,6.3522079
-17.828395,-52.078945,6.1486521
-17.828361,-52.07896,5.7178278
-17.82833,-52.078975,5.951253
-17.828298,-52.078988,5.9666787
-17.828266,-52.079005,5.9135579
-17.828236,-52.079021,6.2419103
-17.828206,-52.079038,7.223216
-17.828175,-52.079051,5.8844221
-17.828143,-52.079066,5.9515038
-17.828111,-52.07908,5.2246033
-17.82808,-52.079095,5.8664371
-17.828046,-52.07911,6.0399983
-17.828015,-52.079123,5.9680191
-17.827983,-52.07914,5.959836
-17.827953,-52.079155,5.3363809
-17.827918,-52.079168,6.258889
-17.827885,-52.079181,6.282577
-17.82785,-52.079195,6.0342342
-17.827818,-52.07921,5.9222845
-17.827786,-52.079223,6.9602603
-17.827765,-52.079235,34.0976414
-17.827761,-52.079235,16.0390897
-17.827748,-52.079241,5.7276911
-17.827725,-52.079258,7.3379897
-17.827698,-52.079273,6.2589721
-17.827666,-52.079288,3.7348757
-17.827636,-52.079303,3.1187791
-17.827606,-52.079318,3.1976901
-17.827575,-52.079333,3.9908308
-17.827545,-52.079348,4.8132279
-17.827515,-52.079363,5.0193582
-17.827483,-52.079378,6.1773843
-17.827455,-52.079395,5.8738291
-17.827425,-52.07941,5.8618807
-17.827393,-52.079425,5.8123293
-17.827348,-52.079448,5.7311521
-17.827331,-52.079455,6.04487
-17.8273,-52.079466,6.1586546
-17.827268,-52.079481,5.5251383
-17.827236,-52.079495,5.7754626
-17.827203,-52.079508,6.213782
-17.827173,-52.079523,6.1066044
-17.827141,-52.07954,5.67885
-17.827096,-52.079561,6.305866
-17.827066,-52.079578,6.0545587
-17.827051,-52.079585,6.729718
-17.82702,-52.0796,6.2841908
-17.826986,-52.079613,5.7876037
-17.826941,-52.079636,5.7877717
-17.826926,-52.079643,5.9824931
-17.826893,-52.079656,6.134304
-17.826863,-52.07967,5.5495117
-17.826818,-52.079693,5.831719
-17.826786,-52.07971,5.5768515
-17.826771,-52.079718,5.977042
-17.826741,-52.079733,5.7855065
-17.826696,-52.079756,5.3779299
-17.826681,-52.079763,5.3592346
-17.826648,-52.079776,5.4768574
-17.8266,-52.079798,4.9808588
-17.826583,-52.079805,4.4254488
-17.826538,-52.07983,4.8933591
-17.826523,-52.079836,4.7531715
-17.826478,-52.07986,5.3669869
-17.826446,-52.079876,5.4256481
-17.826416,-52.079891,5.7820191
-17.826386,-52.079906,5.2161082
-17.826355,-52.079921,5.5340845
-17.826325,-52.079938,6.0066461
-17.826308,-52.079945,6.23543
-17.826266,-52.079961,10.4763881
-17.826256,-52.079966,31.2712195
-17.826263,-52.07996,12.4081244
-17.826283,-52.07995,7.0270128
-17.826303,-52.079938,8.5047813
-17.82631,-52.079933,18.6858108
-17.826311,-52.079931,79.2848988
-17.82631,-52.07993,86.6369446
-17.826288,-52.079921,1.5100391
-17.82628,-52.079925,0.8268699
-17.826265,-52.079933,0.5329003
-17.826246,-52.079943,0.4741355
-17.826226,-52.079955,0.4546354
-17.826206,-52.079963,0.3988782
-17.826183,-52.079975,0.2843279
-17.82616,-52.079985,0.3574038
-17.826135,-52.079996,0.3651181
-17.826108,-52.08001,1.0058364
-17.826083,-52.08002,2.8378162
-17.82606,-52.080035,4.2632991
-17.826031,-52.080046,4.5020595
-17.826005,-52.08006,4.8801342
-17.825978,-52.080075,4.6773779
-17.825953,-52.08009,4.9850234
-17.825926,-52.080103,5.3923433
-17.8259,-52.080116,5.3833874
-17.825871,-52.08013,5.2362571
-17.825841,-52.080145,5.4532784
-17.825811,-52.080158,5.3594802
-17.825781,-52.080171,5.3244456
-17.825751,-52.080183,6.2487978
-17.825721,-52.080196,6.4505574
-17.825691,-52.08021,5.8183259
-17.82566,-52.080225,5.5337346
-17.82563,-52.08024,5.5961903
-17.8256,-52.080255,6.109305
-17.82557,-52.080268,6.3896302
-17.82554,-52.080283,5.8414419
-17.82551,-52.080298,6.33699
-17.82548,-52.080313,6.2574807
-17.82545,-52.080328,5.9537924
-17.825418,-52.080341,6.5660055
-17.825388,-52.080358,6.4126344
-17.825356,-52.080371,6.6400025
-17.825325,-52.080385,6.8991666
-17.825293,-52.0804,6.4696091
-17.825263,-52.080413,6.708314
-17.825231,-52.080428,6.1343783
-17.825201,-52.080443,6.6059209
-17.825171,-52.080458,6.5564063
-17.825141,-52.080473,6.273113
-17.82511,-52.080488,5.7404037
-17.825081,-52.080503,6.8651079
-17.825051,-52.080518,7.0560572
-17.82502,-52.080535,6.9450038
-17.824988,-52.080548,7.4498614
-17.824958,-52.080561,7.0579718
-17.824928,-52.080576,6.7194012
-17.824881,-52.0806,6.3601235
-17.824866,-52.080606,6.6302723
-17.824818,-52.08063,5.7217305
-17.824803,-52.080636,6.5855034
-17.824756,-52.080656,5.753818
-17.82474,-52.080665,5.9290152
-17.824695,-52.080685,5.5334216
-17.82468,-52.080693,6.051961
-17.82465,-52.080708,6.0501826
-17.824601,-52.080731,6.1350447
-17.824571,-52.080746,6.3114916
-17.82454,-52.080761,6.366689
-17.824508,-52.080775,5.8551218
-17.824476,-52.080788,5.9296202
-17.824461,-52.080796,6.1474964
-17.82443,-52.080813,6.3337828
-17.824383,-52.080835,6.1654721
-17.824366,-52.080841,6.0555562
-17.82432,-52.080863,5.7898458
-17.824305,-52.080871,5.8877066
-17.824275,-52.080888,6.6913015
-17.824243,-52.080903,7.0589199
-17.824213,-52.080918,6.5254198
-17.82418,-52.080933,5.8484658
-17.82415,-52.080946,5.1742806
-17.824116,-52.080961,5.2931226
-17.824086,-52.080976,6.3762812
-17.824053,-52.08099,6.6232672
-17.824021,-52.081005,7.0506955
-17.82399,-52.08102,6.4271916
-17.823958,-52.081036,5.7665665
-17.823926,-52.081051,6.0686858
-17.823896,-52.081068,5.4786771
-17.823865,-52.081085,5.8628016
-17.823833,-52.081098,5.4421804
-17.823783,-52.08112,5.5567512
-17.823768,-52.081128,5.781399
-17.823735,-52.081143,5.8831779
-17.823703,-52.081158,5.802414
-17.823671,-52.081173,5.1607659
-17.823623,-52.081196,5.1634056
-17.823608,-52.081205,5.465109
-17.823576,-52.08122,6.028343
-17.823545,-52.081235,5.3308018
-17.823495,-52.081258,5.758732
-17.823463,-52.081275,5.4138918
-17.823446,-52.081281,5.7605612
-17.823398,-52.081305,5.9813751
-17.823365,-52.08132,5.4706103
-17.823331,-52.081335,5.9703813
-17.8233,-52.081351,5.3738909
-17.823266,-52.081366,5.3767467
-17.823233,-52.081381,5.59944
-17.8232,-52.081396,6.2719991
-17.823168,-52.081413,6.1081608
-17.823135,-52.081428,6.1448961
